Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE
1989.08,346.6,10.5467,24.2,124.6,1989.625,8.11,847.5844302,25.79116766,279330.0295,59.17929374,19503.13536,17.73425144
1989.09,347.3,10.73,23.69,125,1989.708333,8.19,846.57848,26.155448,279716.8245,57.746744,19080.02181,17.71422068
1989.1,347.4,10.7967,23.4267,125.6,1989.791667,8.01,842.7769108,26.19231282,279181.9338,56.8321297,18826.45771,17.64085385
1989.11,340.2,10.9233,23.1633,125.9,1989.875,7.87,823.3434472,26.43629476,273474.1038,56.0592336,18620.11378,17.24236927
1989.12,348.6,11.06,22.87,126.1,1989.958333,7.84,842.3348136,26.72467883,280521.8179,55.26160983,18403.71192,17.6502129
1990.01,339.97,11.14,22.49,127.4,1990.041667,8.21,813.0993642,26.6433124,271524.9851,53.78887755,17962.16406,17.04884361
1990.02,330.45,11.23,22.08,128,1990.125,8.47,786.6258984,26.73266406,263428.4036,52.56075,17601.75262,16.50809352
1990.03,338.46,11.32,21.67,128.7,1990.208333,8.59,801.3112821,26.80034188,269094.2203,51.30418803,17228.83576,16.83374823
1990.04,338.18,11.4367,21.5333,128.9,1990.291667,8.79,799.4060978,27.03461978,269210.9842,50.90144694,17141.76145,16.8139139
1990.05,350.25,11.5533,21.3967,129.2,1990.375,8.76,826.0152864,27.24683057,278936.6393,50.46110286,17040.18156,17.39241359
1990.06,360.39,11.66,21.26,129.9,1990.458333,8.48,845.3489838,27.35028483,286235.0833,49.86852964,16885.47926,17.81708282
1990.07,360.03,11.7267,21.42,130.4,1990.541667,8.47,841.2664187,27.4012691,285625.8994,50.05118098,16993.32491,17.74717159
1990.08,330.75,11.7833,21.58,131.6,1990.625,8.75,765.8018617,27.28245828,260776.1608,49.96524316,17014.51111,16.16833476
1990.09,315.41,11.83,21.74,132.7,1990.708333,8.89,724.2307988,27.16353429,247390.9205,49.91844763,17051.70607,15.30128544
1990.1,307.12,11.9267,21.6067,133.5,1990.791667,8.72,700.9697678,27.22146434,240220.0398,49.31506734,16900.11179,14.81814797
1990.11,315.29,12.0133,21.4733,133.8,1990.875,8.39,718.0034604,27.35764208,246838.7116,48.90070635,16811.32197,15.1876076
1990.12,328.75,12.09,21.34,133.8,1990.958333,8.08,748.6556428,27.53230942,258165.2334,48.59714499,16758.16298,15.84631497
1991.01,325.49,12.1067,21.1833,134.6,1991.041667,8.09,736.8261738,27.40647467,254873.5451,47.95357734,16587.49199,15.60619012
1991.02,362.26,12.1133,21.0267,134.8,1991.125,7.85,818.8473442,27.38073079,284034.532,47.52845319,16486.24992,17.35466475
1991.03,372.28,12.11,20.94,135,1991.208333,8.11,840.2497481,27.33271852,292248.4865,47.26235556,16438.3886,17.81862008
1991.04,379.68,12.13,20.3633,135.2,1991.291667,8.04,855.684142,27.33735947,298409.0994,45.89273306,16004.51436,18.1553459
1991.05,377.99,12.14,19.8567,135.6,1991.375,8.07,849.3624853,27.27918879,296997.2738,44.61900066,15601.9624,18.03543091
1991.06,378.29,12.15,19.41,136,1991.458333,8.28,847.5364926,27.22136029,297151.9871,43.48696324,15246.82141,18.01522704
1991.07,380.23,12.1933,18.84,136.2,1991.541667,8.27,850.6320191,27.27825631,299034.2945,42.14792952,14816.83746,18.10345235
1991.08,389.4,12.2367,18.33,136.6,1991.625,7.9,868.595754,27.2951866,306148.9524,40.88690337,14411.1718,18.51225846
1991.09,387.2,12.28,17.82,137.2,1991.708333,7.65,859.9113703,27.27198251,303889.0508,39.57546647,13985.80291,18.35728259
1991.1,386.88,12.2533,17.2033,137.4,1991.791667,7.53,857.9500437,27.17307504,303996.1638,38.15025844,13517.72437,18.34918799
1991.11,385.92,12.2267,16.5867,137.8,1991.875,7.42,853.336894,27.03538091,303159.8772,36.6761066,13029.70029,18.28886817
1991.12,388.51,12.2,15.97,137.9,1991.958333,7.09,858.4408774,26.95678028,305771.2032,35.2868673,12568.95863,18.44165231
1992.01,416.08,12.24,16.0467,138.1,1992.041667,7.03,918.0273425,27.00599566,327797.1384,35.40499269,12641.94948,19.77306821
1992.02,412.56,12.28,16.1233,138.6,1992.125,7.34,906.9771429,26.99650794,324654.7748,35.44566746,12687.86681,19.58298297
1992.03,407.36,12.32,16.19,139.3,1992.208333,7.54,891.0451687,26.94834171,319755.7365,35.4134458,12708.28106,19.28356186
1992.04,407.41,12.32,16.4833,139.5,1992.291667,7.48,889.8768961,26.90970609,320141.2192,36.00330832,12952.51407,19.30122951
1992.05,414.81,12.32,16.7667,139.7,1992.375,7.39,904.7430709,26.8711811,326295.0551,36.56988898,13188.9089,19.6622798
1992.06,408.27,12.32,17.05,140.2,1992.458333,7.26,887.3029173,26.7753495,320809.9835,37.05517118,13397.53158,19.31536597
1992.07,415.05,12.3433,17.38,140.5,1992.541667,6.84,900.1119929,26.76870826,326247.7188,37.6917153,13661.45128,19.62074069
1992.08,417.93,12.3667,17.71,140.9,1992.625,6.59,903.784748,26.74331789,328386.6825,38.29834634,13915.55559,19.7221375
1992.09,418.48,12.4,18.04,141.3,1992.708333,6.42,902.4122859,26.73941967,328697.6424,38.90154282,14169.62691,19.70876642
1992.1,412.5,12.3867,18.39,141.8,1992.791667,6.59,886.3804654,26.61655494,323666.0675,39.51645275,14429.62177,19.37027108
1992.11,422.84,12.3833,18.74,142,1992.875,6.87,907.3193521,26.5717712,332120.5696,40.2118169,14719.37251,19.83365604
1992.12,435.64,12.39,19.09,141.9,1992.958333,6.77,935.444031,26.60488372,343227.045,40.99170543,15040.41018,20.44860672
1993.01,435.23,12.4133,19.34,142.6,1993.041667,6.6,929.9760238,26.5240709,342031.7627,41.32467041,15198.61749,20.3234108
1993.02,441.7,12.4467,19.59,143.1,1993.125,6.26,940.5030748,26.50251216,346715.7303,41.71259958,15377.31754,20.54533679
1993.03,450.16,12.48,19.84,143.6,1993.208333,5.98,955.1793315,26.48089136,352939.6343,42.0978273,15555.18559,20.85520015
1993.04,443.08,12.4933,19.67,144,1993.291667,5.97,937.5449722,26.43547576,347237.7168,41.62117361,15415.19791,20.45736202
1993.05,445.25,12.5067,19.5,144.2,1993.375,6.04,940.8299237,26.42712545,349270.0107,41.20423024,15296.49682,20.51760563
1993.06,448.06,12.52,19.33,144.4,1993.458333,5.96,945.4562465,26.41858726,351804.7631,40.78844183,15177.4005,20.60835701
1993.07,447.29,12.52,19.69,144.4,1993.541667,5.81,943.8314612,26.41858726,352019.3771,41.54808172,15496.12452,20.56459641
1993.08,454.13,12.52,20.05,144.8,1993.625,5.68,955.6174793,26.34560773,357234.0303,42.19084945,15772.00869,20.81222755
1993.09,459.24,12.52,20.41,145.1,1993.708333,5.36,964.3723501,26.29113715,361325.8473,42.85959338,16058.40202,20.99350101
1993.1,463.9,12.54,20.9,145.7,1993.791667,5.33,970.1463967,26.22469458,364308.0467,43.7078243,16413.10234,21.10917825
1993.11,462.89,12.56,21.39,145.8,1993.875,5.72,967.3702538,26.2485048,364086.9535,44.70187243,16824.34258,21.03790119
1993.12,465.95,12.58,21.89,145.8,1993.958333,5.77,973.765192,26.29030178,367318.3704,45.74679698,17256.35611,21.16473208
1994.01,472.99,12.6233,22.1567,146.2,1994.041667,5.75,985.7732763,26.30861498,372674.9935,46.17747257,17457.55307,21.41197491
1994.02,471.58,12.6667,22.4333,146.7,1994.125,5.97,979.4848398,26.30908991,371126.4819,46.59459107,17654.67515,21.26384019
1994.03,463.81,12.71,22.71,147.2,1994.208333,6.48,960.0740965,26.30935462,364602.4748,47.00908288,17852.4012,20.83337589
1994.04,447.23,12.7533,23.54,147.4,1994.291667,6.97,924.4978358,26.36316493,351926.1757,48.66104478,18523.67278,20.05525009
1994.05,450.9,12.7967,24.37,147.5,1994.375,7.18,931.4524068,26.43494569,355412.1308,50.34263729,19209.12315,20.19649242
1994.06,454.83,12.84,25.2,148,1994.458333,7.1,936.3966284,26.43478378,358139.2409,51.88135135,19842.81791,20.29076369
1994.07,451.4,12.87,25.91,148.4,1994.541667,7.3,926.8300539,26.42512803,355322.5825,53.19930593,20395.23286,20.06795182
1994.08,464.24,12.9,26.62,149,1994.625,7.24,949.3552215,26.38006711,364800.9331,54.43700671,20918.06143,20.5355494
1994.09,466.96,12.92,27.33,149.4,1994.708333,7.46,952.3608568,26.35022758,366799.666,55.73929719,21467.86635,20.5764501
1994.1,463.81,13.0133,28.42,149.5,1994.791667,7.74,945.3037258,26.52275926,364932.8928,57.92357191,22361.29625,20.39575928
1994.11,461.01,13.0967,29.51,149.7,1994.875,7.96,938.3416633,26.65707742,363102.7771,60.06477622,23242.7994,20.20947302
1994.12,455.19,13.17,30.6,149.7,1994.958333,7.81,926.4956112,26.80627255,359383.2203,62.28336673,24159.42033,19.91148411
1995.01,465.25,13.18,31.25,150.3,1995.041667,7.78,943.1914504,26.71953426,366723.1549,63.35246174,24632.13023,20.21911942
1995.02,481.92,13.18,31.9,150.9,1995.125,7.47,973.1015507,26.61329357,379214.8241,64.413055,25101.57887,20.80257176
1995.03,493.15,13.17,32.55,151.4,1995.208333,7.2,992.4888045,26.50527741,387630.7325,65.50848745,25585.27901,21.1527373
1995.04,507.91,13.2433,33.1767,151.9,1995.291667,7.06,1018.829342,26.5650659,398783.0209,66.54997031,26048.52169,21.64273926
1995.05,523.81,13.3067,33.8033,152.2,1995.375,6.63,1048.652477,26.63962871,411325.1076,67.67322937,26544.25462,22.1954267
1995.06,539.35,13.36,34.43,152.5,1995.458333,6.17,1077.638984,26.69371803,423567.353,68.79226885,27038.88749,22.71835676
1995.07,557.37,13.44,34.68,152.5,1995.541667,6.28,1113.643534,26.85356066,438598.5557,69.29177705,27289.94727,23.37641269
1995.08,559.11,13.51,34.93,152.9,1995.625,6.49,1114.197626,26.92280576,439700.3885,69.60870504,27469.96936,23.28407026
1995.09,578.77,13.58,35.18,153.2,1995.708333,6.2,1151.117617,27.00930809,455158.5094,69.96962141,27666.38969,23.94600708
1995.1,582.92,13.65,34.7733,153.7,1995.791667,6.04,1155.600026,27.0602147,457822.5265,68.93574828,27310.78031,23.92676276
1995.11,595.53,13.72,34.3667,153.6,1995.875,5.93,1181.367129,27.21669271,468929.4214,68.17404616,27060.86469,24.34758688
1995.12,614.57,13.79,33.96,153.5,1995.958333,5.71,1219.931459,27.37337459,485142.5277,67.41115309,26808.07758,25.02738066
1996.01,614.42,13.8933,33.9867,154.4,1996.041667,5.65,1212.524443,27.4176717,483105.5263,67.07090343,26723.02756,24.76246519
1996.02,649.54,13.9967,34.0133,154.9,1996.125,5.81,1277.694241,27.53256611,509985.2465,66.90673021,26705.4857,25.97606555
1996.03,647.07,14.1,34.04,155.7,1996.208333,6.27,1266.295626,27.59325626,506353.3555,66.61520873,26637.40897,25.6299304
1996.04,647.17,14.1567,34.33,156.3,1996.291667,6.51,1261.629552,27.59786622,505407.1629,66.92483045,26810.00031,25.42420385
1996.05,661.23,14.2133,34.62,156.6,1996.375,6.74,1286.569483,27.65512458,516321.284,67.36088123,27033.01855,25.81404383
1996.06,668.5,14.27,34.91,156.7,1996.458333,6.91,1299.884812,27.74772814,522592.9103,67.88179324,27290.52879,25.96667356
1996.07,644.07,14.4,35.2733,157,1996.541667,6.87,1249.988083,27.94700637,503469.2149,68.45716248,27573.12196,24.85841133
1996.08,662.68,14.53,35.6367,157.3,1996.625,6.64,1283.652867,28.14552448,517973.3929,69.03053077,27854.86571,25.41252912
1996.09,674.88,14.66,36,157.8,1996.708333,6.83,1303.142814,28.30736375,526789.7527,69.51330798,28100.44911,25.68011551
1996.1,701.46,14.74,36.91,158.3,1996.791667,6.53,1350.188642,28.37193936,546763.5912,71.04533797,28770.05695,26.48346772
1996.11,735.67,14.82,37.82,158.6,1996.875,6.2,1413.358443,28.47196721,573305.2404,72.65923077,29473.0031,27.58561205
1996.12,743.25,14.9,38.73,158.6,1996.958333,6.3,1427.921028,28.62566204,580179.9366,74.40750946,30232.58519,27.72394616
1997.01,766.22,14.9533,39.2333,159.1,1997.041667,6.58,1467.424475,28.63777819,597200.2731,75.13756449,30578.86439,28.33287013
1997.02,798.39,15.0067,39.7367,159.6,1997.125,6.42,1524.244568,28.65000934,621296.0896,75.86323615,30922.55204,29.26563488
1997.03,792.16,15.06,40.24,160,1997.208333,6.69,1508.5697,28.6798875,615881.0516,76.63205,31285.41395,28.80245859
1997.04,763.93,15.0933,40.3433,160.2,1997.291667,6.89,1452.992953,28.70741891,594168.2314,76.73285587,31378.14618,27.58516034
1997.05,833.09,15.1267,40.4467,160.1,1997.375,6.71,1585.524816,28.78891624,649345.1526,76.97757333,31525.84785,29.92836222
1997.06,876.29,15.16,40.55,160.3,1997.458333,6.49,1665.661653,28.81629445,683148.3303,77.07788522,31612.43971,31.25656062
1997.07,925.29,15.2167,40.58,160.5,1997.541667,6.22,1756.609738,28.88802798,721436.7784,77.03879128,31639.70698,32.76663769
1997.08,927.24,15.2733,40.61,160.8,1997.625,6.3,1757.027537,28.94138377,722598.8828,76.9519092,31647.40588,32.58628349
1997.09,937.02,15.33,40.64,161.2,1997.708333,6.21,1771.153809,28.97674318,729401.5697,76.81766749,31635.26904,32.66658134
1997.1,951.16,15.3867,40.3333,161.6,1997.791667,6.03,1793.431015,29.01192754,739571.4795,76.04923583,31361.03111,32.90149818
1997.11,938.92,15.4433,40.0267,161.5,1997.875,5.88,1771.448446,29.13667808,731507.6289,75.51786681,31184.59124,32.33660053
1997.12,962.37,15.5,39.72,161.3,1997.958333,5.81,1817.942585,29.27991321,751714.6471,75.03213887,31025.59908,33.03078904
1998.01,963.36,15.55,39.66,161.6,1998.041667,5.54,1816.434356,29.31983292,752101.3047,74.77971535,30962.8153,32.85996842
1998.02,1023.74,15.6,39.6,161.9,1998.125,5.57,1926.705238,29.35960469,798772.405,74.5282273,30897.87176,34.70967778
1998.03,1076.83,15.64,39.54,162.2,1998.208333,5.65,2022.873619,29.3804439,839656.884,74.27766954,30831.26695,36.29692774
1998.04,1112.2,15.75,39.35,162.5,1998.291667,5.64,2085.460554,29.53246154,866657.0772,73.78427692,30662.61103,37.27693404
1998.05,1108.42,15.85,39.16,162.8,1998.375,5.65,2074.542838,29.6652027,863147.3236,73.2927027,30494.62225,36.95659852
1998.06,1108.39,15.95,38.97,163,1998.458333,5.5,2071.941307,29.8157362,863098.6912,72.84760123,30345.7772,36.80229346
1998.07,1156.58,16.0167,38.6767,163.2,1998.541667,5.46,2159.374547,29.90372849,900558.4092,72.21072604,30115.19084,38.25964509
1998.08,1074.62,16.0833,38.3833,163.4,1998.625,5.34,2003.896659,29.99131891,836759.2989,71.57522344,29887.38642,35.42340102
1998.09,1020.64,16.14,38.09,163.6,1998.708333,4.81,1900.910807,30.06025672,794801.9112,70.94146088,29661.78554,33.53235698
1998.1,1032.47,16.1667,37.9633,164,1998.791667,4.53,1918.253713,30.03654567,803099.8284,70.5330336,29529.49695,33.77310288
1998.11,1144.43,16.1833,37.8367,164,1998.875,4.83,2126.267201,30.06738726,891236.1655,70.29782006,29465.70382,37.36939188
1998.12,1190.05,16.2,37.71,163.9,1998.958333,4.65,2212.374832,30.11677852,928380.6026,70.10516779,29418.28707,38.82027478
1999.01,1248.77,16.28333333,37.93333333,164.3,1999.041667,4.72,2315.886908,30.19800162,972873.4579,70.34867112,29552.54624,40.57695768
1999.02,1246.58,16.36666667,38.15666667,164.5,1999.125,5,2309.014748,30.31564337,971047.821,70.67681662,29722.88022,40.40015923
1999.03,1281.66,16.45,38.38,165,1999.208333,5.23,2366.7988,30.37766667,996413.2972,70.87506667,29838.13363,41.35610363
1999.04,1334.76,16.45,39.26,166.2,1999.291667,5.18,2447.06,30.15833333,1031261.003,71.97666667,30333.02388,42.70450952
1999.05,1332.07,16.45,40.14,166.2,1999.375,5.54,2442.128333,30.15833333,1030241.789,73.59,31044.84406,42.55667671
1999.06,1322.55,16.45,41.02,166.2,1999.458333,5.9,2424.675,30.15833333,1023939.108,75.20333333,31758.33218,42.18067591
1999.07,1380.99,16.51333333,42,166.7,1999.541667,5.79,2524.221074,30.18363927,1067039.58,76.76904619,32451.83698,43.82803599
1999.08,1327.49,16.57666667,42.98,167.1,1999.625,5.94,2420.623597,30.22687213,1024311.612,78.3722681,33164.02617,41.93071216
1999.09,1318.17,16.64,43.96,167.9,1999.708333,5.92,2392.176289,30.1977844,1013338.719,79.77731983,33794.10097,41.32345133
1999.1,1300.01,16.65666667,45.36333333,168.2,1999.791667,6.11,2355.01217,30.17411613,998660.9579,82.17721562,34847.87803,40.5528544
1999.11,1391,16.67333333,46.76666667,168.3,1999.875,6.03,2518.346405,30.18636166,1068990.822,84.66906318,35940.4295,43.20829071
1999.12,1428.68,16.69,48.17,168.3,1999.958333,6.28,2586.564444,30.21653595,1099016.963,87.20973856,37054.9368,44.19793976
2000.01,1425.59,16.71333333,49.09666667,168.8,2000.041667,6.66,2573.325077,30.16915087,1094459.854,88.62413705,37692.69611,43.77257815
2000.02,1388.87,16.73666667,50.02333333,169.8,2000.125,6.52,2492.27732,30.03334707,1061053.921,89.7650746,38216.28662,42.18563589
2000.03,1442.21,16.76,50.95,171.2,2000.208333,6.26,2566.830532,29.8292757,1093852.244,90.68028621,38643.31258,43.22074844
2000.04,1461.36,16.74,51.27333333,171.3,2000.291667,5.99,2599.395166,29.77628722,1108787.058,91.20247908,38902.9455,43.52857429
2000.05,1418.48,16.72,51.59666667,171.5,2000.375,6.44,2520.179918,29.70602915,1076053.276,91.6705792,39141.02573,41.9660505
2000.06,1461.96,16.7,51.92,172.4,2000.458333,6.1,2583.870139,29.51560325,1104297.595,91.76348028,39217.98897,42.78197157
2000.07,1473,16.58333333,52.51333333,172.8,2000.541667,6.05,2597.355903,29.24156057,1111102.599,92.59729552,39611.47396,42.75809362
2000.08,1485.46,16.46666667,53.10666667,172.8,2000.625,5.83,2619.326748,29.03584105,1121536.42,93.64352623,40096.03812,42.86956549
2000.09,1468.05,16.35,53.7,173.7,2000.708333,5.8,2575.21494,28.68074266,1103672.112,94.19913644,40371.37184,41.89800792
2000.1,1390.14,16.32333333,52.46666667,174,2000.791667,5.74,2434.342862,28.58459579,1044318.783,91.87697318,39414.68158,39.36969904
2000.11,1378.04,16.29666667,51.23333333,174.1,2000.875,5.72,2411.767881,28.5215068,1035653.878,89.66569022,38503.9624,38.78214246
2000.12,1330.93,16.27,50,174,2000.958333,5.24,2330.657305,28.49120115,1001843.177,87.55747126,37636.95974,37.274238
2001.01,1335.63,16.17,48.48,175.1,2001.041667,5.16,2324.194523,28.13820103,1000073.066,84.36239863,36300.1297,36.978868
2001.02,1305.75,16.07,46.96,175.8,2001.125,5.1,2263.151451,27.85283845,974805.6914,81.3919909,35057.91711,35.83466265
2001.03,1185.85,15.97,45.44,176.2,2001.208333,4.89,2050.672503,27.61667991,884276.0543,78.57870602,33884.13704,32.32583724
2001.04,1189.84,15.87666667,42.55666667,176.9,2001.291667,5.14,2049.430458,27.3466384,884723.1536,73.3013925,31643.63977,32.17390117
2001.05,1270.37,15.78333333,39.67333333,177.7,2001.375,5.39,2178.287783,27.06348715,941323.4477,68.02737573,29397.29285,34.07464322
2001.06,1238.71,15.69,36.79,178,2001.458333,5.28,2120.420994,26.85810674,917284.1458,62.97703933,27243.57091,33.06853441
2001.07,1204.45,15.70666667,33.96333333,177.5,2001.541667,5.24,2067.58262,26.96237371,895398.4965,58.3021277,25248.63432,32.16303869
2001.08,1178.5,15.72333333,31.13666667,177.5,2001.625,4.97,2023.036338,26.99098404,877081.1149,53.44981596,23173.00154,31.40431876
2001.09,1044.64,15.74,28.31,178.3,2001.708333,4.73,1785.203634,26.89836231,774941.2941,48.37945597,21001.09898,27.66739259
2001.1,1076.59,15.74,27.10333333,177.7,2001.791667,4.57,1846.015605,26.98918402,802315.5531,46.47375164,20198.42825,28.57737311
2001.11,1129.68,15.74,25.89666667,177.4,2001.875,4.65,1940.324104,27.03482525,844283.0822,44.47978767,19354.25745,30.00510381
2001.12,1144.93,15.74,24.69,176.7,2001.958333,5.09,1974.307702,27.14192417,860054.3648,42.5752292,18546.7603,30.49995326
2002.01,1140.21,15.73666667,24.69333333,177.1,2002.041667,5.04,1961.727764,27.07488613,855557.1218,42.48480331,18528.65454,30.27720443
2002.02,1100.67,15.73333333,24.69666667,177.8,2002.125,4.91,1886.243808,26.96257968,823616.6549,42.32325272,18480.18569,29.08570415
2002.03,1153.79,15.73,24.7,178.8,2002.208333,5.28,1966.218194,26.80610179,859512.3674,42.09222595,18400.19022,30.29213064
2002.04,1111.93,15.83333333,25.38,179.8,2002.291667,5.21,1884.34411,26.83212829,824699.3906,43.01048943,18823.91026,29.00588325
2002.05,1079.25,15.93666667,26.06,179.8,2002.375,5.16,1828.962597,27.00724323,801446.1917,44.16285873,19352.03869,28.12810751
2002.06,1014.02,16.04,26.74,179.9,2002.458333,4.93,1717.464669,27.16724847,753580.1686,45.29003891,19872.1265,26.38767254
2002.07,903.59,15.96,27.84,180.1,2002.541667,4.65,1528.727779,27.00173237,671754.4892,47.10076624,20697.04731,23.46312047
2002.08,912.55,15.88,28.94,180.7,2002.625,4.26,1538.760293,26.77717764,677143.5197,48.79921417,21474.47642,23.58871353
2002.09,867.81,15.8,30.04,181,2002.708333,3.87,1460.893409,26.59812155,643852.9799,50.57009945,22287.53243,22.3650368
2002.1,854.63,15.89,29.22333333,181.3,2002.791667,3.94,1436.325212,26.7053668,634005.9606,49.11389778,21679.28521,21.95623386
2002.11,909.93,15.98,28.40666667,181.3,2002.875,4.05,1529.264595,26.85662438,676018.076,47.74137525,21104.28291,23.3483965
2002.12,899.18,16.07,27.59,180.9,2002.958333,4.03,1514.539226,27.06760088,670505.7753,46.47138198,20573.47176,23.10144254
2003.01,895.84,16.12,28.5,181.7,2003.041667,4.05,1502.269939,27.03227298,666071.3003,47.79279031,21190.20367,22.89834858
2003.02,837.03,16.17,29.41,183.1,2003.125,3.9,1392.916663,26.90878755,618580.8463,48.94170945,21734.54081,21.21410212
2003.03,846.63,16.22,30.32,184.2,2003.208333,3.81,1400.478616,26.83080347,622931.9782,50.15474484,22308.79792,21.30971903
2003.04,890.03,16.20333333,31.73,183.8,2003.291667,3.96,1475.474108,26.86156511,657285.5916,52.60136561,23432.54926,22.42793958
2003.05,935.96,16.18666667,33.14,183.5,2003.375,3.57,1554.152654,26.87780563,693332.6317,55.02865395,24549.17242,23.59108045
2003.06,988,16.17,34.55,183.7,2003.458333,3.33,1638.778443,26.8208982,732082.6678,57.30748503,25600.66414,24.83222326
2003.07,992.54,16.31,35.89333333,183.9,2003.541667,3.98,1644.518423,27.02369222,735652.8705,59.47090085,26603.49578,24.8673291
2003.08,989.53,16.45,37.23666667,184.6,2003.625,4.45,1633.314144,27.15230228,731652.9736,61.4626887,27532.58405,24.64225141
2003.09,1019.44,16.59,38.58,185.2,2003.708333,4.27,1677.232009,27.29467063,752345.1484,63.47368251,28471.98052,25.24368675
2003.1,1038.73,16.85666667,41.96666667,185,2003.791667,4.29,1710.816384,27.76338559,768447.6786,69.12023423,31046.74706,25.68275607
2003.11,1049.9,17.12333333,45.35333333,184.5,2003.875,4.3,1733.899892,28.27902258,779874.6094,74.90059982,33688.84,25.94679822
2003.12,1080.64,17.39,48.74,184.3,2003.958333,4.27,1786.603407,28.750586,804657.2521,80.58099837,36292.37717,26.63517051
2004.01,1132.52,17.6,49.82666667,185.2,2004.041667,4.15,1863.276695,28.95637149,840276.4499,81.97724262,36969.0377,27.65854036
2004.02,1143.36,17.81,50.91333333,186.2,2004.125,4.08,1871.00855,29.14450591,844858.5294,83.31521303,37621.19011,27.65086204
2004.03,1123.98,18.02,52,187.4,2004.208333,3.83,1827.517108,29.29932764,826322.3767,84.54855923,38229.11759,26.88653038
2004.04,1133.36,18.21333333,53.38333333,188,2004.291667,4.35,1836.887191,29.51916312,831671.3855,86.52075355,39173.24663,26.90057751
2004.05,1102.78,18.40666667,54.76666667,189.1,2004.375,4.72,1776.927901,29.65897056,805643.1767,88.24644809,40010.14827,25.90281429
2004.06,1132.76,18.6,56.15,189.7,2004.458333,4.73,1819.462161,29.87569847,826056.6103,90.18927254,40946.96023,26.40128537
2004.07,1105.85,18.78666667,56.69,189.4,2004.541667,4.5,1779.052244,30.22332277,808853.5239,91.20086061,41464.85171,25.69588865
2004.08,1088.94,18.97333333,57.23,189.5,2004.625,4.28,1750.923578,30.50751803,797220.5727,92.02100792,41898.48235,25.17446223
2004.09,1117.66,19.16,57.77,189.9,2004.708333,4.13,1793.317546,30.74276988,817689.622,92.69362296,42265.02645,25.66840678
2004.1,1117.21,19.25333333,58.03,190.9,2004.791667,4.1,1783.205275,30.73070019,814246.459,92.62305395,42293.50079,25.41165567
2004.11,1168.94,19.34666667,58.29,191,2004.875,4.19,1864.795906,30.86350436,852676.746,92.98933508,42519.31453,26.46531081
2004.12,1199.21,19.44,58.55,190.3,2004.958333,4.23,1920.12237,31.12647399,879160.7834,93.74768786,42923.97817,27.14480869
2005.01,1181.41,19.70333333,59.10666667,190.7,2005.041667,4.22,1887.654048,31.48193847,865495.8203,94.44048942,43301.28656,26.5872507
2005.02,1199.63,19.96666667,59.66333333,191.8,2005.125,4.17,1905.772998,31.71972541,875015.3874,94.78319951,43518.69721,26.74486313
2005.03,1194.9,20.23,60.22,193.3,2005.208333,4.5,1883.52835,31.88867563,866022.1061,94.92516296,43645.36884,26.33914213
2005.04,1164.43,20.46333333,61.23333333,194.6,2005.291667,4.34,1823.23649,32.0409952,839528.3545,95.87768071,44147.88315,25.40892257
2005.05,1178.28,20.69666667,62.24666667,194.4,2005.375,4.14,1846.820556,32.43968278,851632.6506,97.56460562,44990.40442,25.65023019
2005.06,1202.25,20.93,63.26,194.5,2005.458333,4,1883.421979,32.78853985,869770.8233,99.1019126,45765.60805,26.06839487
2005.07,1222.24,21.11,64.33,195.4,2005.541667,4.18,1905.918772,32.91820368,881426.732,100.3139765,46392.0193,26.28787109
2005.08,1224.27,21.29,65.4,196.4,2005.625,4.26,1899.363895,33.02985234,879668.2482,101.4632383,46991.51611,26.10438141
2005.09,1225.92,21.47,66.47,198.8,2005.708333,4.2,1878.962897,32.90698692,871489.8045,101.8783149,47252.61625,25.73012299
2005.1,1191.96,21.72,67.59,199.2,2005.791667,4.46,1823.244036,33.22331325,846930.7221,103.3869127,48025.14137,24.87653872
2005.11,1237.37,21.97,68.71,197.6,2005.875,4.54,1908.02955,33.87782895,887626.5748,105.9510982,49289.07437,25.93178331
2005.12,1262.07,22.22,69.83,196.8,2005.958333,4.47,1954.028095,34.40261179,910359.06,108.1158587,50369.92652,26.44380311
2006.01,1278.73,22.40666667,70.77666667,198.3,2006.041667,4.42,1964.846349,34.42920491,916735.8402,108.7526492,50740.584,26.46870263
2006.02,1276.65,22.59333333,71.72333333,198.7,2006.125,4.57,1957.701334,34.64614326,914749.2668,109.9854035,51391.42802,26.24962476
2006.03,1293.74,22.78,72.67,199.8,2006.208333,4.72,1972.985876,34.74007007,923243.7843,110.8235686,51859.04881,26.32783778
2006.04,1302.17,23,73.27666667,201.5,2006.291667,4.99,1969.087836,34.77965261,922775.9657,110.805957,51927.12691,26.14728094
2006.05,1290.01,23.22,73.88333333,202.5,2006.375,5.11,1941.066899,34.93893333,911008.9367,111.1716132,52176.63192,25.65064071
2006.06,1253.17,23.44,74.49,202.9,2006.458333,5.11,1881.916703,35.20043371,884624.4616,111.8634943,52583.18995,24.74958224
2006.07,1260.24,23.66,75.85,203.5,2006.541667,5.09,1886.953946,35.42605405,888380.0111,113.57,53468.88199,24.69678677
2006.08,1287.15,23.88,77.21,203.9,2006.625,4.88,1923.465449,35.68531633,906969.7243,115.3795341,54404.79541,25.05139356
